agent_id,agent_name,Assassin 1.1,Assassin 1.2,Assassin 1.3,Assassin 1.4,Assassin 1.5,Assassin 1.6,Assassin Slot 2.1,Assassin Slot 2.2,Assassin Slot 2.3,Assassin Slot 2.4,Assassin Slot 2.5,Assassin Slot 2.6,Berserker 1.1,Berserker 1.2,Berserker 1.3,Berserker 1.4,Berserker 1.5,Berserker 1.6,Berserker Slot 2.1,Berserker Slot 2.2,Berserker Slot 2.3,Berserker Slot 2.4,Berserker Slot 2.5,Berserker Slot 2.6,Biosculptor 1.1,Biosculptor 1.2,Biosculptor 1.3,Biosculptor 1.4,Biosculptor 1.5,Biosculptor 1.6,Biosculptor Slot 2.1,Biosculptor Slot 2.2,Biosculptor Slot 2.3,Biosculptor Slot 2.4,Biosculptor Slot 2.5,Biosculptor Slot 2.6,Engineer 1.1,Engineer 1.2,Engineer 1.3,Engineer 1.4,Engineer 1.5,Engineer 1.6,Engineer Slot 2.1,Engineer Slot 2.2,Engineer Slot 2.3,Engineer Slot 2.4,Engineer Slot 2.5,Engineer Slot 2.6,Explorer 1.1,Explorer 1.2,Explorer 1.3,Explorer 1.4,Explorer 1.5,Explorer 1.6,Explorer Slot 2.1,Explorer Slot 2.2,Explorer Slot 2.3,Explorer Slot 2.4,Explorer Slot 2.5,Explorer Slot 2.6,Sniper 1.1,Sniper 1.2,Sniper 1.3,Sniper 1.4,Sniper 1.5,Sniper 1.6,Sniper Slot 2.1,Sniper Slot 2.2,Sniper Slot 2.3,Sniper Slot 2.4,Sniper Slot 2.5,Sniper Slot 2.6,Paladin 1.1,Paladin 1.2,Paladin 1.3,Paladin 1.4,Paladin 1.5,Paladin 1.6,Paladin Slot 2.1,Paladin Slot 2.2,Paladin Slot 2.3,Paladin Slot 2.4,Paladin Slot 2.5,Paladin Slot 2.6,Sentinel 1.1,Sentinel 1.2,Sentinel 1.3,Sentinel 1.4,Sentinel 1.5,Sentinel 1.6,Sentinel Slot 2.1,Sentinel Slot 2.2,Sentinel Slot 2.3,Sentinel Slot 2.4,Sentinel Slot 2.5,Sentinel Slot 2.6,Trapmaster 1.1,Trapmaster 1.2,Trapmaster 1.3,Trapmaster 1.4,Trapmaster 1.5,Trapmaster 1.6,Trapmaster Slot 2.1,Trapmaster Slot 2.2,Trapmaster Slot 2.3,Trapmaster Slot 2.4,Trapmaster Slot 2.5,Trapmaster Slot 2.6
2007,Sister Aralune Elarithis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charged Ammo,Hyper Propulsion,Exposed Weaknesses,Sharpshooter,Speed Loader,High Velocity Shells,Fragmenting Ammo,Deadeye,Boots of the Dervish,Resourceful,Barbed Ammo,Repositioning,Powered Weapon,Nanomedics,Whirlwind,Healthy Habits,Vow of Revenge,Steel Tornado,Breath I,Arm of Justice,Titan Blood,Exercise Regimen,Hunter,Breath IV,,,,,,,,,,,,,Elemental Velocity,Cloaking Drone,Quick Thinker,Fog Trap,Junior,Now You See Me...,Blur,Freshman,Fade Into The Night,Decoy,Revelation,Brain Drain
1735,The Advanced Duc Bouchard,,,,,,,,,,,,,Anarchy,Frenzy,Kabooooom!,War Cry,Madhouse,"Gym, Tan, Laundry",Chaos Diver,Micro Explosives,Seethe,Thrill of Battle,Drums of War,Brute,Breath I,Flux,Harvesting Augment,Reactive Healing,Breath III,Rapid Regeneration,Harmonic Inferon,Fortified Muscles,Harvesting Sensors,Regenerative Plates,Accelerate,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beef,Momentum,Aegis,Resolute,Royal Guard,Reinforcing Plates,Fortify,Order Armor,Beefup,Bulwark,Warden,Turtle Up,,,,,,,,,,,,
1775,Seigneur Adranel Gaultier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charged Ammo,Sprinting Burst,Resourceful,Concealment,High Velocity Shells,Ascertain Weakness,Fragmenting Ammo,Repositioning,Barbed Ammo,Leg Day,Speed Loader,Skedaddle,Breath I,Titan Blood,Arm of Justice,Healthy Habits,Vow of Revenge,Steel Tornado,Breath II,Whirlwind,Battle School Faculty,Second Wind,Room to Grow,Breath IV,,,,,,,,,,,,,Vanishing Act,Quick Thinker,Fog Trap,Fade Into The Night,Freshman,Junior,Shadow of Darkness,Sophomore,Decoy,Scouting Drones,Brain Drain,Elemental Extraction
2231,Frightening Augustus Berenus Scipio,Blur,Shadow of Darkness,Shadow of the Moon,Meditation,Bedlam,Midnight Whisper,Chaos Surfer,Lethal Focus,Leg Day,Night Edge,Shadow of the Imp,Pandemonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragmenting Ammo,Hypersonic Payload,Exposed Weaknesses,Concealment,High Velocity Shells,Boots of the Dervish,Charged Ammo,Deadeye,Hyper Propulsion,Barbed Ammo,Repositioning,Speed Loader,Breath I,Order Armor,Exercise Regimen,Arm of Justice,Breath IV,Indomitable,Powered Weapon,Whirlwind,Breath II,Titan Blood,Hunter,Room to Grow,,,,,,,,,,,,,,,,,,,,,,,,
3346,Maria Ilmareth from the Coral Reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharder Mk I,Dimension Shift,Shard Research,Sharder Mk II,Marathoner,"Creighton, AI Advisor",Haste,Repositioning,Home Field Advantage,Nimble,Accelerate,Matrix Building,,,,,,,,,,,,,,,,,,,,,,,,,Beef,Fortify,Resolute,Beefup,Warden,Praetorian,Armored Backpack,Combat Training,Guardian,Royal Guard,Turtle Up,Reinforcing Plates,Vanishing Act,Scouting Drones,Fog Trap,Fade Into The Night,Revelation,Elemental Extraction,Blur,Sophomore,Decoy,Freshman,Brain Drain,Junior
2217,Pheronides-Thestor from the Mystical Plateaus,,,,,,,,,,,,,Enhanced Strength,Chaos Surfer,Drums of War,Madhouse,Micro Explosives,Primal Scream,Anarchy,Frenzy,Seethe,Thrill of Battle,Kabooooom!,Brute,,,,,,,,,,,,,,,,,,,,,,,,,Haste,Nimble,Sharder Mk II,Repositioning,Dimension Shift,"Creighton, AI Advisor",Fast Travel,Moment,Pulsar,Speedrun,Shard Research,Marathoner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elemental Velocity,Shadow of Darkness,Fade Into The Night,Scouting Drones,Revelation,Junior,Cloaking Drone,Freshman,Decoy,Sophomore,Brain Drain,Elemental Extraction
3302,Venlyra Hytheran from the Highland,Blur,Shadow of Darkness,Night Edge,Meditation,Bedlam,Leg Day,Chaos Diver,Vanishing Act,Sidestep,Lethal Focus,Shadow of the Bat,Midnight Whisper,,,,,,,,,,,,,Breath I,Picomedics,Flux,Extra Phalanges,Harvesting Augment,Rapid Regeneration,Bioreloader,Extract Essence,Breath III,Harvesting Sensors,Lightspeed,Breath IV,Muse,Scent of Weakness,Forbidden Knowledge,Quick Thinker,Senior,Brain Drain,Mainframe,Aegis,Shardstorm Accelerant,Revelation,Blast Armor,Reinforcing Plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,Kazimir from the Runnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scent of Weakness,Muse,Forbidden Knowledge,Blast Armor,Brain Drain,Quantum Core,Sightsee,Quick Thinker,Shardstorm Accelerant,Senior,Reinforcing Plates,Revelation,Haste,Speedrun,Time Warp,Sharder Mk II,"Creighton, AI Advisor",Marathoner,Sharder Mk I,Shard Research,Repositioning,Nimble,Accelerate,Shard Frenzy,,,,,,,,,,,,,Refreshing Jog,Order Armor,Breath I,Whirlwind,Room to Grow,Hunter,Picomedics,Powered Weapon,Breath II,Battle School Faculty,Steel Tornado,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,
1776,Intrepid Roi Théodule Laroche,,,,,,,,,,,,,,,,,,,,,,,,,Fortified Muscles,Breath I,Harvesting Sensors,Harvesting Augment,Apotheosis,Lightspeed,Bioreloader,Extra Phalanges,Breath III,Accelerate,Rapid Regeneration,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immovable,Momentum,Resolute,Planned Retreat,Aegis,Warden,Combat Training,Fortify,Bulwark,Guardian,Beefup,Turtle Up,Vanishing Act,Shadow of Darkness,Quick Thinker,Scouting Drones,Revelation,Brain Drain,Elemental Velocity,Blur,Sophomore,Sidestep,Junior,Elemental Extraction
1663,"Sir Kaldrik, the Chief of Leisure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haste,Flux,Improved Extraction,Home Field Advantage,Shard Research,Sharder Mk II,Sharder Mk I,Fast Travel,Opportunity Window,Nimble,Repositioning,Shard Frenzy,,,,,,,,,,,,,,,,,,,,,,,,,Beef,Armored Backpack,Fortify,Resolute,Guardian,Praetorian,Immovable,Honor Guard,Royal Guard,Aegis,Beefup,Warden,Shadow of Darkness,Elemental Velocity,Decoy,Freshman,Quick Thinker,Revelation,Vanishing Act,Blur,Fade Into The Night,Sophomore,Now You See Me...,Elemental Extraction
1557,Cosmic Sorceress Nalthorin Varynthal,,,,,,,,,,,,,Chaos Surfer,Durasteel Haft,Thrill of Battle,Titan's Force,Madhouse,Seethe,Anarchy,Enhanced Strength,Kabooooom!,Drums of War,Micro Explosives,"Gym, Tan, Laundry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Momentum,Immovable,Aegis,Planned Retreat,Beefup,Turtle Up,Beef,Honor Guard,Bulwark,Royal Guard,Resolute,Warden,Vanishing Act,Shadow of Darkness,Sophomore,Scouting Drones,Brain Drain,Revelation,Blur,Sidestep,Quick Thinker,Freshman,Junior,Elemental Extraction
3359,Seeker Lirethia Duskveil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharder Mk I,Moment,Shard Research,Speedrun,Matrix Building,Accelerate,Haste,Pulsar,Time Warp,Home Field Advantage,Marathoner,Shard Frenzy,,,,,,,,,,,,,,,,,,,,,,,,,Momentum,Fortify,Bulwark,Beefup,Warden,Praetorian,Beef,Guardian,Aegis,Resolute,Turtle Up,Reinforcing Plates,Shadow of Darkness,Cloaking Drone,Sidestep,Fog Trap,Brain Drain,Now You See Me...,Blur,Vanishing Act,Freshman,Decoy,Junior,Elemental Extraction
2207,Zephira from Terradrix,,,,,,,,,,,,,Anarchy,Chaos Surfer,Battle Roar,War Cry,Micro Explosives,Titan's Force,Enhanced Strength,Frenzy,Seethe,Madhouse,Kabooooom!,Brute,Breath I,Consume,Harvesting Sensors,Regenerative Plates,Rapid Regeneration,Breath IV,Nanomedics,Extra Phalanges,Reactive Healing,Harvesting Augment,Lightspeed,Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shadow of Darkness,Vanishing Act,Quick Thinker,Freshman,Blurring Movement,Revelation,Cloaking Drone,Decoy,Sophomore,Junior,Now You See Me...,Elemental Extraction
1935,Mystibrilliant Vaurien Elendril,Blood Sport,Blur,Chaos Surfer,Shadow of the Bat,Sidestep,Midnight Whisper,Vanishing Act,Shadow of Darkness,Meditation,Night Edge,Bedlam,Shadow of the Imp,,,,,,,,,,,,,Bioreloader,Extract Essence,Flux,Harvesting Sensors,Metamorphosis,Accelerate,Mitosis,Fortified Muscles,Breath I,Breath III,Harvesting Augment,Rapid Regeneration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beef,Combat Training,Honor Guard,Planned Retreat,Aegis,Warden,Immovable,Armored Backpack,Order Armor,Guardian,Resolute,Turtle Up,,,,,,,,,,,,
1908,Illythea Brightshimmer from the Wadi,Chaos Surfer,Shadow of Darkness,Shadow of the Bat,Sidestep,Night Edge,Midnight Whisper,Blood Sport,Shadow of the Moon,Leg Day,Meditation,Shadow of the Imp,Pandemonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charged Ammo,Eagle Eye,Sprinting Burst,High Velocity Shells,Boots of the Dervish,Speed Loader,Hyper Propulsion,Hyper Ammo,Concealment,Barbed Ammo,Repositioning,Skedaddle,Powered Weapon,Cleansing Fire,Light's Embrace,Whirlwind,Breath II,Breath IV,Breath I,The Guilty Flee,Titan Blood,Battle School Faculty,Room to Grow,Steel Tornado,,,,,,,,,,,,,,,,,,,,,,,,
3093,Varron-Claudius from the Lightless Runnel,Chaos Surfer,Vanishing Act,Bedlam,Shadow of the Bat,Sidestep,Shadow of the Imp,Shadow of Darkness,Blood Sport,Leg Day,Lethal Focus,Midnight Whisper,Pandemonium,,,,,,,,,,,,,,,,,,,,,,,,,Muse,Mainframe,Sightsee,Overclock,Blast Armor,Revelation,Immovable,Scent of Weakness,Deep Insights,Shardstorm Accelerant,Brain Drain,Quantum Core,,,,,,,,,,,,,Hyper Ammo,Fragmenting Ammo,Concealment,Repositioning,Speed Loader,Barbed Ammo,Hyper Propulsion,Marksman,High Velocity Shells,Boots of the Dervish,Fast Feet,Ascertain Weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,"Orven, Sous-chef of Tolerance",,,,,,,,,,,,,Anarchy,Durasteel Haft,Kabooooom!,Madhouse,Titan's Force,Heavy Hands,Enhanced Strength,Battle Roar,Drums of War,Micro Explosives,Primal Scream,Brute,,,,,,,,,,,,,,,,,,,,,,,,,Haste,Moment,Pulsar,Dimension Shift,Cover Expert,"Creighton, AI Advisor",Sharder Mk I,Sharder Mk II,Nimble,Shard Research,Matrix Building,Shard Frenzy,,,,,,,,,,,,,,,,,,,,,,,,,Order Armor,Armored Backpack,Royal Guard,Guardian,Praetorian,Reinforcing Plates,Combat Training,Fortify,Beefup,Aegis,Warden,Turtle Up,,,,,,,,,,,,
2909,Professor Bainard-Volkov,Chaos Diver,Shadow of Darkness,Night Edge,Leg Day,Shadow of the Moon,Shadow of the Imp,Vanishing Act,Twilight Blade,Shadow of the Bat,Lethal Focus,Bedlam,Pandemonium,,,,,,,,,,,,,,,,,,,,,,,,,Mainframe,Sightsee,Forbidden Knowledge,Quick Thinker,Reinforcing Plates,Brain Drain,Muse,Scent of Weakness,Shardstorm Accelerant,Overclock,Revelation,Quantum Core,,,,,,,,,,,,,Fragmenting Ammo,Hyper Propulsion,Boots of the Dervish,Resourceful,Barbed Ammo,Repositioning,Hyper Ammo,Marksman,Speed Loader,Concealment,High Velocity Shells,Skedaddle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Redoux-Nightvine from Floating Merveglace,,,,,,,,,,,,,Anarchy,Chaos Diver,Micro Explosives,Madhouse,Kabooooom!,Primal Scream,Frenzy,Battle Roar,Titan's Force,Drums of War,Heavy Hands,Brute,Flux,Mitosis,Nanomedics,Harvesting Augment,Rapid Regeneration,Lightspeed,Fortified Muscles,Bioreloader,Breath III,Metamorphosis,Accelerate,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortify,Beef,Bulwark,Royal Guard,Aegis,Warden,Immovable,Combat Training,Beefup,Guardian,Resolute,Turtle Up,,,,,,,,,,,,
1866,Simon Derenval from Icebound Solmirande,Vanishing Act,Blood Sport,Blur,Bedlam,Night Edge,Shadow of the Imp,Shadow of Darkness,Twilight Blade,Shadow of the Bat,Shadow of the Moon,Midnight Whisper,Pandemonium,,,,,,,,,,,,,Bioreloader,Extract Essence,Extra Phalanges,Consume,Apotheosis,Lightspeed,Flux,Breath I,Nanomedics,Breath III,Breath IV,Rapid Regeneration,,,,,,,,,,,,,,,,,,,,,,,,,Fragmenting Ammo,Hyper Propulsion,Fast Feet,Barbed Ammo,Speed Loader,Ascertain Weakness,Hyper Ammo,Charged Ammo,Boots of the Dervish,High Velocity Shells,Repositioning,Skedaddle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,"Caevyra Solynor, Master of Vision",,,,,,,,,,,,,Chaos Surfer,Anarchy,Kabooooom!,Madhouse,Micro Explosives,Heavy Hands,Enhanced Strength,Frenzy,Thrill of Battle,War Cry,Brute,"Gym, Tan, Laundry",,,,,,,,,,,,,,,,,,,,,,,,,Sharder Mk I,Fast Feet,Sharder Mk II,Opportunity Window,Repositioning,Nimble,Haste,Dimension Shift,Pulsar,Home Field Advantage,Shard Research,"Creighton, AI Advisor",,,,,,,,,,,,,,,,,,,,,,,,,Beef,Order Armor,Combat Training,Bulwark,Resolute,Warden,Fortify,Momentum,Aegis,Beefup,Turtle Up,Reinforcing Plates,,,,,,,,,,,,
2506,Falco from the Tepui,,,,,,,,,,,,,Chaos Diver,Enhanced Strength,Frenzy,Madhouse,Thrill of Battle,"Gym, Tan, Laundry",Anarchy,Battle Roar,Seethe,Micro Explosives,War Cry,Brute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleansing Fire,Breath II,Light's Embrace,Valor's Reward,Room to Grow,Breath IV,Titan Blood,Battle School Faculty,Vow of Revenge,Arm of Justice,Steel Tornado,Hunter,,,,,,,,,,,,,Blur,Elemental Velocity,Scouting Drones,Quick Thinker,Freshman,Brain Drain,Vanishing Act,Decoy,Sophomore,Sidestep,Junior,Now You See Me...
1800,Captain Emeric Châtelain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scent of Weakness,Aegis,Overclock,Blast Armor,Senior,Revelation,Sightsee,Shardstorm Accelerant,Deep Insights,Brain Drain,Reinforcing Plates,Fleeting Genius,,,,,,,,,,,,,Charged Ammo,High Velocity Shells,Boots of the Dervish,Concealment,Resourceful,Deadshot,Barbed Ammo,Repositioning,Speed Loader,Sharpshooter,Skedaddle,Ascertain Weakness,Breath I,Cleansing Fire,Battle School Faculty,Breath II,Indomitable,Hunter,The Guilty Flee,Whirlwind,Respect the Fallen,Titan Blood,Steel Tornado,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,
1664,The Berserker from the Kelp Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charged Ammo,Exposed Weaknesses,Sprinting Burst,Repositioning,Speed Loader,Deadshot,Fragmenting Ammo,Hyper Propulsion,High Velocity Shells,Boots of the Dervish,Concealment,Skedaddle,,,,,,,,,,,,,Immovable,Momentum,Fortify,Beefup,Planned Retreat,Warden,Combat Training,Honor Guard,Guardian,Resolute,Bulwark,Turtle Up,Cloaking Drone,Elemental Velocity,Freshman,Scouting Drones,Blurring Movement,Elemental Extraction,Shadow of Darkness,Quick Thinker,Sophomore,Fog Trap,Junior,Revelation
2317,Loden Karsik from Forgotten Ny Hrafnholt,Twilight Blade,Blur,Night Edge,Shadow of the Moon,Meditation,Shadow of the Imp,Shadow of Darkness,Blood Sport,Shadow of the Bat,Bedlam,Sidestep,Pandemonium,,,,,,,,,,,,,Breath I,Podiatric Nanobots,Bioreloader,Breath III,Metamorphosis,Lightspeed,Flux,Extract Essence,Harmonic Inferon,Extra Phalanges,Harvesting Sensors,Breath IV,Muse,Sightsee,Overclock,Aegis,Quantum Core,Senior,Immovable,Shardstorm Accelerant,Forbidden Knowledge,Deep Insights,Fleeting Genius,Brain Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,Praetorix-Decimian from Verenum,Chaos Surfer,Blur,Shadow of the Bat,Bedlam,Lethal Focus,Pandemonium,Shadow of Darkness,Twilight Blade,Meditation,Shadow of the Moon,Shadow of the Imp,Midnight Whisper,,,,,,,,,,,,,,,,,,,,,,,,,Immovable,Scent of Weakness,Forbidden Knowledge,Fleeting Genius,Quantum Core,Reinforcing Plates,Fortify,Deep Insights,Overclock,Brain Drain,Senior,Revelation,,,,,,,,,,,,,Hyper Ammo,Charged Ammo,Marksman,Boots of the Dervish,Repositioning,Deadshot,Hyper Propulsion,Fragmenting Ammo,Exposed Weaknesses,Speed Loader,High Velocity Shells,Skedaddle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,Pontifex Maximus Calpurnius-Banach,,,,,,,,,,,,,Chaos Diver,Durasteel Haft,Kabooooom!,Madhouse,Seethe,Brute,Anarchy,Micro Explosives,Thrill of Battle,Drums of War,Primal Scream,"Gym, Tan, Laundry",Flux,Mitosis,Harvesting Sensors,Health Augment,Accelerate,Rapid Regeneration,Podiatric Nanobots,Picomedics,Harvesting Augment,Extra Phalanges,Breath IV,Apotheosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elemental Velocity,Blur,Fog Trap,Freshman,Quick Thinker,Junior,Shadow of Darkness,Sidestep,Fade Into The Night,Sophomore,Revelation,Brain Drain
2084,Free-Spirited Ruby Gloamrill,,,,,,,,,,,,,Frenzy,Chaos Diver,Seethe,Kabooooom!,Primal Scream,"Gym, Tan, Laundry",Enhanced Strength,Anarchy,Micro Explosives,Madhouse,Brute,Heavy Hands,Breath I,Extract Essence,Harvesting Augment,Health Augment,Breath IV,Accelerate,Picomedics,Bioreloader,Extra Phalanges,Regenerative Plates,Rapid Regeneration,Lightspeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shadow of Darkness,Elemental Velocity,Fade Into The Night,Scouting Drones,Decoy,Junior,Blur,Cloaking Drone,Freshman,Sidestep,Brain Drain,Elemental Extraction
1921,"Maeryn Galenor, Homesteader of Agility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyper Propulsion,Eagle Eye,Speed Loader,Concealment,Barbed Ammo,Boots of the Dervish,Fragmenting Ammo,Charged Ammo,Fast Feet,Sharpshooter,Repositioning,Skedaddle,,,,,,,,,,,,,Immovable,Fortify,Momentum,Beefup,Resolute,Praetorian,Beef,Honor Guard,Armored Backpack,Royal Guard,Turtle Up,Warden,Blur,Vanishing Act,Fog Trap,Sophomore,Freshman,Brain Drain,Cloaking Drone,Quick Thinker,Sidestep,Scouting Drones,Elemental Extraction,Revelation
1811,Renaud from the Chasm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortify,Sightsee,Aegis,Forbidden Knowledge,Blast Armor,Quantum Core,Immovable,Quick Thinker,Overclock,Deep Insights,Revelation,Brain Drain,,,,,,,,,,,,,Fragmenting Ammo,Hypersonic Payload,Hyper Propulsion,Speed Loader,Boots of the Dervish,Repositioning,Deadeye,Charged Ammo,Barbed Ammo,Leg Day,High Velocity Shells,Skedaddle,Powered Weapon,Order Armor,Arm of Justice,Battle School Faculty,Nanomedics,Steel Tornado,Cleansing Fire,Whirlwind,Breath II,Titan Blood,Hunter,Room to Grow,,,,,,,,,,,,,,,,,,,,,,,,
2812,Krevos Adamczyk from the Majestic Crevasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sightsee,Muse,Forbidden Knowledge,Quick Thinker,Brain Drain,Senior,Fortify,Shardstorm Accelerant,Deep Insights,Blast Armor,Reinforcing Plates,Quantum Core,,,,,,,,,,,,,Charged Ammo,Marksman,High Velocity Shells,Fast Feet,Boots of the Dervish,Ascertain Weakness,Fragmenting Ammo,Exposed Weaknesses,Speed Loader,Barbed Ammo,Concealment,Skedaddle,Powered Weapon,Breath I,Nanomedics,Battle School Faculty,Steel Tornado,Indomitable,Order Armor,Vow of Revenge,Whirlwind,Healthy Habits,Room to Grow,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,
2425,Gaspard Pomeroy from Malignant Bellefleur,,,,,,,,,,,,,Battle Roar,Chaos Surfer,Madhouse,Kabooooom!,Seethe,Brute,Durasteel Haft,Enhanced Strength,Micro Explosives,Titan's Force,"Gym, Tan, Laundry",Heavy Hands,,,,,,,,,,,,,Muse,Mainframe,Aegis,Forbidden Knowledge,Blast Armor,Reinforcing Plates,Scent of Weakness,Quick Thinker,Shardstorm Accelerant,Deep Insights,Revelation,Brain Drain,Haste,Fast Travel,Sharder Mk II,Cover Expert,Opportunity Window,Shard Research,Sharder Mk I,Moment,Repositioning,Speedrun,Nimble,Accelerate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,Captain Elyara Dawnwhisper,,,,,,,,,,,,,,,,,,,,,,,,,Podiatric Nanobots,Picomedics,Breath III,Harvesting Sensors,Breath IV,Lightspeed,Flux,Extra Phalanges,Harvesting Augment,Rapid Regeneration,Accelerate,Apotheosis,,,,,,,,,,,,,,,,,,,,,,,,,Charged Ammo,Eagle Eye,Exposed Weaknesses,Resourceful,Speed Loader,Boots of the Dervish,Hyper Propulsion,Hypersonic Payload,Barbed Ammo,Repositioning,High Velocity Shells,Skedaddle,,,,,,,,,,,,,,,,,,,,,,,,,Vanishing Act,Cloaking Drone,Sophomore,Fog Trap,Now You See Me...,Junior,Elemental Velocity,Blur,Decoy,Brain Drain,Revelation,Elemental Extraction
2537,Intrepid Roi Lucien Gagnon,Blur,Twilight Blade,Blood Sport,Shadow of the Moon,Lethal Focus,Pandemonium,Vanishing Act,Shadow of Darkness,Meditation,Shadow of the Bat,Midnight Whisper,Shadow of the Imp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haste,Shard Research,Moment,Pulsar,Opportunity Window,"Creighton, AI Advisor",Nimble,Cover Expert,Sharder Mk II,Home Field Advantage,Speedrun,Shard Frenzy,,,,,,,,,,,,,Powered Weapon,Breath I,Battle School Faculty,Whirlwind,Titan Blood,Breath IV,The Guilty Flee,Arm of Justice,Gift of the Shards,Breath II,Respect the Fallen,Hunter,,,,,,,,,,,,,,,,,,,,,,,,
2833,Captain Durandal,Chaos Surfer,Vanishing Act,Leg Day,Night Edge,Shadow of the Bat,Sidestep,Shadow of Darkness,Blood Sport,Lethal Focus,Meditation,Shadow of the Moon,Pandemonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flux,Fast Travel,Pulsar,Sharder Mk II,Cover Expert,Matrix Building,Haste,Sharder Mk I,Opportunity Window,Nimble,Dimension Shift,Accelerate,,,,,,,,,,,,,Breath I,Order Armor,Arm of Justice,Whirlwind,Room to Grow,Light's Avatar,Powered Weapon,Cleansing Fire,Breath II,Nanomedics,Steel Tornado,Breath IV,,,,,,,,,,,,,,,,,,,,,,,,
1858,Nestor Mirabeau from Serene Perlebourg,,,,,,,,,,,,,,,,,,,,,,,,,Breath I,Bioreloader,Harvesting Augment,Health Augment,Extra Phalanges,Breath IV,Harmonic Inferon,Harvesting Sensors,Consume,Breath III,Metamorphosis,Apotheosis,Muse,Aegis,Quick Thinker,Overclock,Revelation,Senior,Scent of Weakness,Forbidden Knowledge,Deep Insights,Blast Armor,Reinforcing Plates,Brain Drain,,,,,,,,,,,,,Charged Ammo,Marksman,Boots of the Dervish,Resourceful,Leg Day,Skedaddle,Eagle Eye,High Velocity Shells,Repositioning,Sharpshooter,Speed Loader,Deadshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
